"","Lab_reference","Country","Breed","Province","Farm_ID","Diagnostic_test","Sample_type","Samplenumber","Date","Date_month","Date_week","Pathogen","Result"
"44","6","France","Beef","Brittany","98e232250bb5312803399cf533247293416dbfc881052d8c9a4d5a56f701f654","Culture","Missing","3152bedfc61f7624cb02e215d6484d573b31aedeb70c3366efbf3dd70a352e7e",2022-12-29,2022-12-01,2022-12-25,"MH","0"
"45","6","France","Beef","Brittany","98e232250bb5312803399cf533247293416dbfc881052d8c9a4d5a56f701f654","Culture","Missing","3152bedfc61f7624cb02e215d6484d573b31aedeb70c3366efbf3dd70a352e7e",2022-12-29,2022-12-01,2022-12-25,"HS","0"
"46","6","France","Beef","Brittany","98e232250bb5312803399cf533247293416dbfc881052d8c9a4d5a56f701f654","Culture","Missing","3152bedfc61f7624cb02e215d6484d573b31aedeb70c3366efbf3dd70a352e7e",2022-12-29,2022-12-01,2022-12-25,"MB","0"
"47","6","France","Beef","Brittany","98e232250bb5312803399cf533247293416dbfc881052d8c9a4d5a56f701f654","Culture","Missing","3152bedfc61f7624cb02e215d6484d573b31aedeb70c3366efbf3dd70a352e7e",2022-12-29,2022-12-01,2022-12-25,"BRSV",NA
"48","6","France","Beef","Brittany","98e232250bb5312803399cf533247293416dbfc881052d8c9a4d5a56f701f654","Culture","Missing","3152bedfc61f7624cb02e215d6484d573b31aedeb70c3366efbf3dd70a352e7e",2022-12-29,2022-12-01,2022-12-25,"PI3",NA
"49","6","France","Beef","Brittany","98e232250bb5312803399cf533247293416dbfc881052d8c9a4d5a56f701f654","Culture","Missing","3152bedfc61f7624cb02e215d6484d573b31aedeb70c3366efbf3dd70a352e7e",2022-12-29,2022-12-01,2022-12-25,"BCV",NA
"50","6","France","Beef","Brittany","98e232250bb5312803399cf533247293416dbfc881052d8c9a4d5a56f701f654","Culture","Missing","8917565fd044b2eb1c8b65e449e26eb24d5930ad6e6b5b6c22c9a174bd703f66",2022-12-29,2022-12-01,2022-12-25,"PM","0"
"51","6","France","Beef","Brittany","98e232250bb5312803399cf533247293416dbfc881052d8c9a4d5a56f701f654","Culture","Missing","8917565fd044b2eb1c8b65e449e26eb24d5930ad6e6b5b6c22c9a174bd703f66",2022-12-29,2022-12-01,2022-12-25,"MH","0"
"52","6","France","Beef","Brittany","98e232250bb5312803399cf533247293416dbfc881052d8c9a4d5a56f701f654","Culture","Missing","8917565fd044b2eb1c8b65e449e26eb24d5930ad6e6b5b6c22c9a174bd703f66",2022-12-29,2022-12-01,2022-12-25,"HS","1"
"53","6","France","Beef","Brittany","98e232250bb5312803399cf533247293416dbfc881052d8c9a4d5a56f701f654","Culture","Missing","8917565fd044b2eb1c8b65e449e26eb24d5930ad6e6b5b6c22c9a174bd703f66",2022-12-29,2022-12-01,2022-12-25,"MB","0"
"54","6","France","Beef","Brittany","98e232250bb5312803399cf533247293416dbfc881052d8c9a4d5a56f701f654","Culture","Missing","8917565fd044b2eb1c8b65e449e26eb24d5930ad6e6b5b6c22c9a174bd703f66",2022-12-29,2022-12-01,2022-12-25,"BRSV",NA
"55","6","France","Beef","Brittany","98e232250bb5312803399cf533247293416dbfc881052d8c9a4d5a56f701f654","Culture","Missing","8917565fd044b2eb1c8b65e449e26eb24d5930ad6e6b5b6c22c9a174bd703f66",2022-12-29,2022-12-01,2022-12-25,"PI3",NA
"56","6","France","Beef","Brittany","98e232250bb5312803399cf533247293416dbfc881052d8c9a4d5a56f701f654","Culture","Missing","8917565fd044b2eb1c8b65e449e26eb24d5930ad6e6b5b6c22c9a174bd703f66",2022-12-29,2022-12-01,2022-12-25,"BCV",NA
"57","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","2194e8c1de9b8cc96a80b3832d080b8d24632727ccf19b73bc6c51bcfcb03647",2022-03-29,2022-03-01,2022-03-27,"PM","0"
"58","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","2194e8c1de9b8cc96a80b3832d080b8d24632727ccf19b73bc6c51bcfcb03647",2022-03-29,2022-03-01,2022-03-27,"MH","0"
"59","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","2194e8c1de9b8cc96a80b3832d080b8d24632727ccf19b73bc6c51bcfcb03647",2022-03-29,2022-03-01,2022-03-27,"HS","0"
"60","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","2194e8c1de9b8cc96a80b3832d080b8d24632727ccf19b73bc6c51bcfcb03647",2022-03-29,2022-03-01,2022-03-27,"MB","0"
"61","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","2194e8c1de9b8cc96a80b3832d080b8d24632727ccf19b73bc6c51bcfcb03647",2022-03-29,2022-03-01,2022-03-27,"BRSV",NA
"62","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","2194e8c1de9b8cc96a80b3832d080b8d24632727ccf19b73bc6c51bcfcb03647",2022-03-29,2022-03-01,2022-03-27,"PI3",NA
"63","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","2194e8c1de9b8cc96a80b3832d080b8d24632727ccf19b73bc6c51bcfcb03647",2022-03-29,2022-03-01,2022-03-27,"BCV",NA
"64","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","d6804fac4b065c1ab0edc088b5b3cc635d395fdf183f4ecdbcef26f6810372f6",2022-03-29,2022-03-01,2022-03-27,"PM","0"
"65","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","d6804fac4b065c1ab0edc088b5b3cc635d395fdf183f4ecdbcef26f6810372f6",2022-03-29,2022-03-01,2022-03-27,"MH","0"
"66","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","d6804fac4b065c1ab0edc088b5b3cc635d395fdf183f4ecdbcef26f6810372f6",2022-03-29,2022-03-01,2022-03-27,"HS","0"
"67","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","d6804fac4b065c1ab0edc088b5b3cc635d395fdf183f4ecdbcef26f6810372f6",2022-03-29,2022-03-01,2022-03-27,"MB","0"
"68","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","d6804fac4b065c1ab0edc088b5b3cc635d395fdf183f4ecdbcef26f6810372f6",2022-03-29,2022-03-01,2022-03-27,"BRSV",NA
"69","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","d6804fac4b065c1ab0edc088b5b3cc635d395fdf183f4ecdbcef26f6810372f6",2022-03-29,2022-03-01,2022-03-27,"PI3",NA
"70","6","France","Beef","Brittany","9bdb64165dc2beba689c8c1069fe586d7e1a9fd8dc2759f6504c1253cfc4010b","Culture","Missing","d6804fac4b065c1ab0edc088b5b3cc635d395fdf183f4ecdbcef26f6810372f6",2022-03-29,2022-03-01,2022-03-27,"BCV",NA
"71","6","France","Beef","Pays de la Loire","f4245b1b1515d115da9ac9157277fd2b1d261b182d051d133cf1904570705295","Culture","Autopsy","5479a2912516606de141908c97f4ed8630f20c83bbadd8ee69e0184abb2f015d",2022-02-01,2022-02-01,2022-01-30,"PM","0"
"72","6","France","Beef","Pays de la Loire","f4245b1b1515d115da9ac9157277fd2b1d261b182d051d133cf1904570705295","Culture","Autopsy","5479a2912516606de141908c97f4ed8630f20c83bbadd8ee69e0184abb2f015d",2022-02-01,2022-02-01,2022-01-30,"MH","0"
"73","6","France","Beef","Pays de la Loire","f4245b1b1515d115da9ac9157277fd2b1d261b182d051d133cf1904570705295","Culture","Autopsy","5479a2912516606de141908c97f4ed8630f20c83bbadd8ee69e0184abb2f015d",2022-02-01,2022-02-01,2022-01-30,"HS","0"
"74","6","France","Beef","Pays de la Loire","f4245b1b1515d115da9ac9157277fd2b1d261b182d051d133cf1904570705295","Culture","Autopsy","5479a2912516606de141908c97f4ed8630f20c83bbadd8ee69e0184abb2f015d",2022-02-01,2022-02-01,2022-01-30,"MB","0"
"75","6","France","Beef","Pays de la Loire","f4245b1b1515d115da9ac9157277fd2b1d261b182d051d133cf1904570705295","Culture","Autopsy","5479a2912516606de141908c97f4ed8630f20c83bbadd8ee69e0184abb2f015d",2022-02-01,2022-02-01,2022-01-30,"BRSV",NA
"76","6","France","Beef","Pays de la Loire","f4245b1b1515d115da9ac9157277fd2b1d261b182d051d133cf1904570705295","Culture","Autopsy","5479a2912516606de141908c97f4ed8630f20c83bbadd8ee69e0184abb2f015d",2022-02-01,2022-02-01,2022-01-30,"PI3",NA
"77","6","France","Beef","Pays de la Loire","f4245b1b1515d115da9ac9157277fd2b1d261b182d051d133cf1904570705295","Culture","Autopsy","5479a2912516606de141908c97f4ed8630f20c83bbadd8ee69e0184abb2f015d",2022-02-01,2022-02-01,2022-01-30,"BCV",NA
"78","6","France","Beef","Pays de la Loire","fc37ad6cd3bae10787e7f2943ea51977cf7edbc2331f7e37da9d3e6f4eccf869","Culture","Autopsy","952706b88b349f3a3e5eb5b17a41851a6ef1b8591f88df903d797598b51d9f38",2021-10-22,2021-10-01,2021-10-17,"PM","0"
"79","6","France","Beef","Pays de la Loire","fc37ad6cd3bae10787e7f2943ea51977cf7edbc2331f7e37da9d3e6f4eccf869","Culture","Autopsy","952706b88b349f3a3e5eb5b17a41851a6ef1b8591f88df903d797598b51d9f38",2021-10-22,2021-10-01,2021-10-17,"MH","0"
"80","6","France","Beef","Pays de la Loire","fc37ad6cd3bae10787e7f2943ea51977cf7edbc2331f7e37da9d3e6f4eccf869","Culture","Autopsy","952706b88b349f3a3e5eb5b17a41851a6ef1b8591f88df903d797598b51d9f38",2021-10-22,2021-10-01,2021-10-17,"HS","0"
"81","6","France","Beef","Pays de la Loire","fc37ad6cd3bae10787e7f2943ea51977cf7edbc2331f7e37da9d3e6f4eccf869","Culture","Autopsy","952706b88b349f3a3e5eb5b17a41851a6ef1b8591f88df903d797598b51d9f38",2021-10-22,2021-10-01,2021-10-17,"MB","0"
"82","6","France","Beef","Pays de la Loire","fc37ad6cd3bae10787e7f2943ea51977cf7edbc2331f7e37da9d3e6f4eccf869","Culture","Autopsy","952706b88b349f3a3e5eb5b17a41851a6ef1b8591f88df903d797598b51d9f38",2021-10-22,2021-10-01,2021-10-17,"BRSV",NA
"83","6","France","Beef","Pays de la Loire","fc37ad6cd3bae10787e7f2943ea51977cf7edbc2331f7e37da9d3e6f4eccf869","Culture","Autopsy","952706b88b349f3a3e5eb5b17a41851a6ef1b8591f88df903d797598b51d9f38",2021-10-22,2021-10-01,2021-10-17,"PI3",NA
"84","6","France","Beef","Pays de la Loire","fc37ad6cd3bae10787e7f2943ea51977cf7edbc2331f7e37da9d3e6f4eccf869","Culture","Autopsy","952706b88b349f3a3e5eb5b17a41851a6ef1b8591f88df903d797598b51d9f38",2021-10-22,2021-10-01,2021-10-17,"BCV",NA
"85","6","France","Dairy","Brittany","02b25f63d9d5a736abd983f3e1213e1c5269172dd5f8b625f5be04d31943ee68","Culture","Swab","692d05790b1d464ddabfd3f5bac29e0d8bef99dbeed36d26d0a591b66e7fefa7",2022-03-16,2022-03-01,2022-03-13,"PM","0"
"86","6","France","Dairy","Brittany","02b25f63d9d5a736abd983f3e1213e1c5269172dd5f8b625f5be04d31943ee68","Culture","Swab","692d05790b1d464ddabfd3f5bac29e0d8bef99dbeed36d26d0a591b66e7fefa7",2022-03-16,2022-03-01,2022-03-13,"MH","0"
"87","6","France","Dairy","Brittany","02b25f63d9d5a736abd983f3e1213e1c5269172dd5f8b625f5be04d31943ee68","Culture","Swab","692d05790b1d464ddabfd3f5bac29e0d8bef99dbeed36d26d0a591b66e7fefa7",2022-03-16,2022-03-01,2022-03-13,"HS","0"
"88","6","France","Dairy","Brittany","02b25f63d9d5a736abd983f3e1213e1c5269172dd5f8b625f5be04d31943ee68","Culture","Swab","692d05790b1d464ddabfd3f5bac29e0d8bef99dbeed36d26d0a591b66e7fefa7",2022-03-16,2022-03-01,2022-03-13,"MB","0"
"89","6","France","Dairy","Brittany","02b25f63d9d5a736abd983f3e1213e1c5269172dd5f8b625f5be04d31943ee68","Culture","Swab","692d05790b1d464ddabfd3f5bac29e0d8bef99dbeed36d26d0a591b66e7fefa7",2022-03-16,2022-03-01,2022-03-13,"BRSV",NA
"90","6","France","Dairy","Brittany","02b25f63d9d5a736abd983f3e1213e1c5269172dd5f8b625f5be04d31943ee68","Culture","Swab","692d05790b1d464ddabfd3f5bac29e0d8bef99dbeed36d26d0a591b66e7fefa7",2022-03-16,2022-03-01,2022-03-13,"PI3",NA
"91","6","France","Dairy","Brittany","02b25f63d9d5a736abd983f3e1213e1c5269172dd5f8b625f5be04d31943ee68","Culture","Swab","692d05790b1d464ddabfd3f5bac29e0d8bef99dbeed36d26d0a591b66e7fefa7",2022-03-16,2022-03-01,2022-03-13,"BCV",NA
"92","6","France","Dairy","Brittany","50fd11b00ea97b120064d9b84dbb45cc1bca54a8c7ba15c2fde3a0839b80f784","Culture","Swab","a306ffef87d9668ef74fa56ab0b33d3b18cd94dde126d91142c66d493dab1e28",2021-02-03,2021-02-01,2021-01-31,"PM","0"
"93","6","France","Dairy","Brittany","50fd11b00ea97b120064d9b84dbb45cc1bca54a8c7ba15c2fde3a0839b80f784","Culture","Swab","a306ffef87d9668ef74fa56ab0b33d3b18cd94dde126d91142c66d493dab1e28",2021-02-03,2021-02-01,2021-01-31,"MH","0"
"94","6","France","Dairy","Brittany","50fd11b00ea97b120064d9b84dbb45cc1bca54a8c7ba15c2fde3a0839b80f784","Culture","Swab","a306ffef87d9668ef74fa56ab0b33d3b18cd94dde126d91142c66d493dab1e28",2021-02-03,2021-02-01,2021-01-31,"HS","0"
"95","6","France","Dairy","Brittany","50fd11b00ea97b120064d9b84dbb45cc1bca54a8c7ba15c2fde3a0839b80f784","Culture","Swab","a306ffef87d9668ef74fa56ab0b33d3b18cd94dde126d91142c66d493dab1e28",2021-02-03,2021-02-01,2021-01-31,"MB","0"
"96","6","France","Dairy","Brittany","50fd11b00ea97b120064d9b84dbb45cc1bca54a8c7ba15c2fde3a0839b80f784","Culture","Swab","a306ffef87d9668ef74fa56ab0b33d3b18cd94dde126d91142c66d493dab1e28",2021-02-03,2021-02-01,2021-01-31,"BRSV",NA
"97","6","France","Dairy","Brittany","50fd11b00ea97b120064d9b84dbb45cc1bca54a8c7ba15c2fde3a0839b80f784","Culture","Swab","a306ffef87d9668ef74fa56ab0b33d3b18cd94dde126d91142c66d493dab1e28",2021-02-03,2021-02-01,2021-01-31,"PI3",NA
"98","6","France","Dairy","Brittany","50fd11b00ea97b120064d9b84dbb45cc1bca54a8c7ba15c2fde3a0839b80f784","Culture","Swab","a306ffef87d9668ef74fa56ab0b33d3b18cd94dde126d91142c66d493dab1e28",2021-02-03,2021-02-01,2021-01-31,"BCV",NA
"99","6","France","Dairy","Brittany","7b8456c3e4f81fd3b20e17e7a824d661473b64eed094649161440142d1fae3c6","Culture","Autopsy","91e7e39c299606d74ba625237cd3820e6375cb08e4002c822a632e970d00f644",2022-02-07,2022-02-01,2022-02-06,"PM","0"
