"","Lab_reference","Country","Breed","Province","Farm_ID","Diagnostic_test","Sample_type","Samplenumber","Date_month","Date_week","Date","Pathogen","Result"
"18387","3","Belgium","Beef","Luxembourg","785802dba3f713bbc13c1ad364c5c3f8f5034aaee301716c2ae8181329fe77aa","PCR","Autopsy","438fa3f4eb046bb2bdde13947c3a253f9215914b2f62a186acb6ceda9830e308",2024-09-01,2024-09-02,2024-09-03,"BRSV",0
"18388","3","Belgium","Beef","Luxembourg","785802dba3f713bbc13c1ad364c5c3f8f5034aaee301716c2ae8181329fe77aa","PCR","Autopsy","438fa3f4eb046bb2bdde13947c3a253f9215914b2f62a186acb6ceda9830e308",2024-09-01,2024-09-02,2024-09-03,"PI3",0
"18389","3","Belgium","Beef","Luxembourg","785802dba3f713bbc13c1ad364c5c3f8f5034aaee301716c2ae8181329fe77aa","PCR","Autopsy","438fa3f4eb046bb2bdde13947c3a253f9215914b2f62a186acb6ceda9830e308",2024-09-01,2024-09-02,2024-09-03,"BCV",0
"18390","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"PM",0
"18391","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"MH",0
"18392","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"HS",0
"18393","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"MB",0
"18394","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"BRSV",NA
"18395","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"PI3",NA
"18396","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"BCV",NA
"18397","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"PM",0
"18398","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"MH",0
"18399","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"HS",0
"18400","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"MB",0
"18401","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"BRSV",1
"18402","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"PI3",0
"18403","3","Belgium","Beef","Luxembourg","7a66aa9bd7ed72558240832c784a5f171d010547db044c56df18623730329e25","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-11-01,2021-11-22,2021-11-22,"BCV",NA
"18404","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"PM",0
"18405","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"MH",0
"18406","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"HS",0
"18407","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"MB",0
"18408","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"BRSV",NA
"18409","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"PI3",NA
"18410","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"BCV",NA
"18411","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"PM",0
"18412","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"MH",0
"18413","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"HS",0
"18414","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"MB",0
"18415","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"BRSV",NA
"18416","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"PI3",NA
"18417","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"BCV",NA
"18418","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"PM",0
"18419","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"MH",0
"18420","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"HS",0
"18421","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"MB",0
"18422","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"BRSV",NA
"18423","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"PI3",NA
"18424","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"BCV",NA
"18425","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2023-03-01,2023-03-06,2023-03-08,"PM",0
"18426","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2023-03-01,2023-03-06,2023-03-08,"MH",0
"18427","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2023-03-01,2023-03-06,2023-03-08,"HS",0
"18428","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2023-03-01,2023-03-06,2023-03-08,"MB",0
"18429","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2023-03-01,2023-03-06,2023-03-08,"BRSV",NA
"18430","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2023-03-01,2023-03-06,2023-03-08,"PI3",NA
"18431","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2023-03-01,2023-03-06,2023-03-08,"BCV",NA
"18432","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2024-02-01,2024-02-19,2024-02-19,"PM",0
"18433","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2024-02-01,2024-02-19,2024-02-19,"MH",0
"18434","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2024-02-01,2024-02-19,2024-02-19,"HS",0
"18435","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2024-02-01,2024-02-19,2024-02-19,"MB",0
"18436","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2024-02-01,2024-02-19,2024-02-19,"BRSV",NA
"18437","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2024-02-01,2024-02-19,2024-02-19,"PI3",NA
"18438","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2024-02-01,2024-02-19,2024-02-19,"BCV",NA
"18439","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2023-03-01,2023-03-06,2023-03-08,"PM",0
"18440","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2023-03-01,2023-03-06,2023-03-08,"MH",0
"18441","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2023-03-01,2023-03-06,2023-03-08,"HS",0
"18442","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2023-03-01,2023-03-06,2023-03-08,"MB",0
"18443","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2023-03-01,2023-03-06,2023-03-08,"BRSV",NA
"18444","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2023-03-01,2023-03-06,2023-03-08,"PI3",NA
"18445","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","88c0413bfef1d0570a8a6f9c780a8d2c9e90c4d107551d62bf3cec9ff1f5b634",2023-03-01,2023-03-06,2023-03-08,"BCV",NA
"18446","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-04-01,2021-04-12,2021-04-16,"PM",0
"18447","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-04-01,2021-04-12,2021-04-16,"MH",0
"18448","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-04-01,2021-04-12,2021-04-16,"HS",0
"18449","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-04-01,2021-04-12,2021-04-16,"MB",0
"18450","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-04-01,2021-04-12,2021-04-16,"BRSV",NA
"18451","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-04-01,2021-04-12,2021-04-16,"PI3",NA
"18452","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2021-04-01,2021-04-12,2021-04-16,"BCV",NA
"18453","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2023-03-01,2023-03-06,2023-03-08,"PM",0
"18454","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2023-03-01,2023-03-06,2023-03-08,"MH",0
"18455","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2023-03-01,2023-03-06,2023-03-08,"HS",0
"18456","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2023-03-01,2023-03-06,2023-03-08,"MB",0
"18457","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2023-03-01,2023-03-06,2023-03-08,"BRSV",NA
"18458","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2023-03-01,2023-03-06,2023-03-08,"PI3",NA
"18459","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","Culture","Swab","a1dd6837f284625bdb1cb68f1dbc85c5dc4d8b05bae24c94ed5f55c477326ea2",2023-03-01,2023-03-06,2023-03-08,"BCV",NA
"18460","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"PM",1
"18461","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"MH",0
"18462","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"HS",0
"18463","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"MB",0
"18464","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"BRSV",0
"18465","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"PI3",0
"18466","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-20,"BCV",0
"18467","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"PM",1
"18468","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"MH",1
"18469","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"HS",0
"18470","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"MB",0
"18471","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"BRSV",1
"18472","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"PI3",0
"18473","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Autopsy","feba731c642f4032a06ddddcc422802c811a9d32ec28f63e367f3010fbb29ea6",2024-02-01,2024-02-19,2024-02-25,"BCV",0
"18474","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"PM",0
"18475","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"MH",1
"18476","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"HS",1
"18477","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"MB",0
"18478","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"BRSV",1
"18479","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"PI3",0
"18480","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2021-04-01,2021-04-12,2021-04-16,"BCV",NA
"18481","3","Belgium","Beef","Luxembourg","7a7e0649e980a4a58cf25220274398a2f5393cb8bbc2506e9b6d729831e14f60","PCR","Swab","7a3e6b16cb75f48fb897eff3ae732f3154f6d203b53f33660f01b4c3b6bc2df9",2023-03-01,2023-03-06,2023-03-08,"PM",1
