"","Lab_reference","Country","Breed","Province","Farm_ID","Diagnostic_test","Sample_type","Samplenumber","Date","Date_month","Date_week","Pathogen","Result"
"60","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","BAL","8bc644815925237d657982058057afce0dcb9bcd288c36a10958db77c1d92aa8",2017-07-20 08:43:47,2017-07-01,2017-07-16,"MH",1
"61","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","BAL","8bc644815925237d657982058057afce0dcb9bcd288c36a10958db77c1d92aa8",2017-07-20 08:43:47,2017-07-01,2017-07-16,"PI3",0
"62","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","BAL","8bc644815925237d657982058057afce0dcb9bcd288c36a10958db77c1d92aa8",2017-07-20 08:43:47,2017-07-01,2017-07-16,"PM",1
"63","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","BAL","ca789c13311a54a0ffa788638500dda1725365b9fff750a112166ad8c3ce417b",2019-08-30 11:01:59,2019-08-01,2019-08-25,"BCV",0
"64","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","BAL","ca789c13311a54a0ffa788638500dda1725365b9fff750a112166ad8c3ce417b",2019-08-30 11:01:59,2019-08-01,2019-08-25,"BRSV",0
"65","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","BAL","ca789c13311a54a0ffa788638500dda1725365b9fff750a112166ad8c3ce417b",2019-08-30 11:01:59,2019-08-01,2019-08-25,"HS",0
"66","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","BAL","ca789c13311a54a0ffa788638500dda1725365b9fff750a112166ad8c3ce417b",2019-08-30 11:01:59,2019-08-01,2019-08-25,"MB",0
"67","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","BAL","ca789c13311a54a0ffa788638500dda1725365b9fff750a112166ad8c3ce417b",2019-08-30 11:01:59,2019-08-01,2019-08-25,"MH",0
"68","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","BAL","ca789c13311a54a0ffa788638500dda1725365b9fff750a112166ad8c3ce417b",2019-08-30 11:01:59,2019-08-01,2019-08-25,"PI3",0
"69","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","BAL","ca789c13311a54a0ffa788638500dda1725365b9fff750a112166ad8c3ce417b",2019-08-30 11:01:59,2019-08-01,2019-08-25,"PM",1
"70","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","79a8d3065c505035be961d6d76e0a13084c6ea4175efbfc8da22cdea806b5472",2019-08-30 11:01:59,2019-08-01,2019-08-25,"BCV",1
"71","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","79a8d3065c505035be961d6d76e0a13084c6ea4175efbfc8da22cdea806b5472",2019-08-30 11:01:59,2019-08-01,2019-08-25,"BRSV",0
"72","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","79a8d3065c505035be961d6d76e0a13084c6ea4175efbfc8da22cdea806b5472",2019-08-30 11:01:59,2019-08-01,2019-08-25,"HS",0
"73","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","79a8d3065c505035be961d6d76e0a13084c6ea4175efbfc8da22cdea806b5472",2019-08-30 11:01:59,2019-08-01,2019-08-25,"MB",0
"74","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","79a8d3065c505035be961d6d76e0a13084c6ea4175efbfc8da22cdea806b5472",2019-08-30 11:01:59,2019-08-01,2019-08-25,"MH",0
"75","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","79a8d3065c505035be961d6d76e0a13084c6ea4175efbfc8da22cdea806b5472",2019-08-30 11:01:59,2019-08-01,2019-08-25,"PI3",0
"76","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","79a8d3065c505035be961d6d76e0a13084c6ea4175efbfc8da22cdea806b5472",2019-08-30 11:01:59,2019-08-01,2019-08-25,"PM",1
"77","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","e8ca90bab2ecd2125fa00aed7aa02ec2b60036ea68ca1feda3db9bbd99f7a5bb",2019-09-18 11:37:11,2019-09-01,2019-09-15,"BCV",0
"78","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","e8ca90bab2ecd2125fa00aed7aa02ec2b60036ea68ca1feda3db9bbd99f7a5bb",2019-09-18 11:37:11,2019-09-01,2019-09-15,"BRSV",0
"79","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","e8ca90bab2ecd2125fa00aed7aa02ec2b60036ea68ca1feda3db9bbd99f7a5bb",2019-09-18 11:37:11,2019-09-01,2019-09-15,"HS",0
"80","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","e8ca90bab2ecd2125fa00aed7aa02ec2b60036ea68ca1feda3db9bbd99f7a5bb",2019-09-18 11:37:11,2019-09-01,2019-09-15,"MB",0
"81","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","e8ca90bab2ecd2125fa00aed7aa02ec2b60036ea68ca1feda3db9bbd99f7a5bb",2019-09-18 11:37:11,2019-09-01,2019-09-15,"MH",0
"82","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","e8ca90bab2ecd2125fa00aed7aa02ec2b60036ea68ca1feda3db9bbd99f7a5bb",2019-09-18 11:37:11,2019-09-01,2019-09-15,"PI3",0
"83","1","Belgium","Beef","Antwerp","2cb6db460fd8b3928b9a2612c02a1317aeab087bc3483f639ed357c4211e3fd8","PCR","Swab","e8ca90bab2ecd2125fa00aed7aa02ec2b60036ea68ca1feda3db9bbd99f7a5bb",2019-09-18 11:37:11,2019-09-01,2019-09-15,"PM",1
"84","1","Belgium","Beef","Antwerp","3b7ea7b4d176e70846341c586572c0928034ba2206c6a8a9a0327c893c1cfa3d","Culture","BAL","68d34a2f9a2749ebb1281d2a10cba0cebfc75a5b4a9021bfa5359059bdc75aad",2020-12-10 12:34:36,2020-12-01,2020-12-06,"HS",0
"85","1","Belgium","Beef","Antwerp","3b7ea7b4d176e70846341c586572c0928034ba2206c6a8a9a0327c893c1cfa3d","Culture","BAL","68d34a2f9a2749ebb1281d2a10cba0cebfc75a5b4a9021bfa5359059bdc75aad",2020-12-10 12:34:36,2020-12-01,2020-12-06,"MH",0
"86","1","Belgium","Beef","Antwerp","3b7ea7b4d176e70846341c586572c0928034ba2206c6a8a9a0327c893c1cfa3d","Culture","BAL","68d34a2f9a2749ebb1281d2a10cba0cebfc75a5b4a9021bfa5359059bdc75aad",2020-12-10 12:34:36,2020-12-01,2020-12-06,"PM",1
"87","1","Belgium","Beef","Antwerp","3b7ea7b4d176e70846341c586572c0928034ba2206c6a8a9a0327c893c1cfa3d","Culture","BAL","b7eb627bfbdfbac656ac35ed47b6f90492c8bfa15fbc4809dce477f09f218d5c",2020-12-10 12:34:36,2020-12-01,2020-12-06,"HS",0
"88","1","Belgium","Beef","Antwerp","3b7ea7b4d176e70846341c586572c0928034ba2206c6a8a9a0327c893c1cfa3d","Culture","BAL","b7eb627bfbdfbac656ac35ed47b6f90492c8bfa15fbc4809dce477f09f218d5c",2020-12-10 12:34:36,2020-12-01,2020-12-06,"MH",0
"89","1","Belgium","Beef","Antwerp","3b7ea7b4d176e70846341c586572c0928034ba2206c6a8a9a0327c893c1cfa3d","Culture","BAL","b7eb627bfbdfbac656ac35ed47b6f90492c8bfa15fbc4809dce477f09f218d5c",2020-12-10 12:34:36,2020-12-01,2020-12-06,"PM",0
"90","1","Belgium","Beef","Antwerp","3b7ea7b4d176e70846341c586572c0928034ba2206c6a8a9a0327c893c1cfa3d","PCR","Autopsy","9413b946860a0a76500b56afae0cabc19849d9a29c6178f7a574af2f333c7d3c",2018-12-20 13:24:02,2018-12-01,2018-12-16,"BCV",0
"91","1","Belgium","Beef","Antwerp","3b7ea7b4d176e70846341c586572c0928034ba2206c6a8a9a0327c893c1cfa3d","PCR","Autopsy","9413b946860a0a76500b56afae0cabc19849d9a29c6178f7a574af2f333c7d3c",2018-12-20 13:24:02,2018-12-01,2018-12-16,"BRSV",0
"92","1","Belgium","Beef","Antwerp","3b7ea7b4d176e70846341c586572c0928034ba2206c6a8a9a0327c893c1cfa3d","PCR","Autopsy","9413b946860a0a76500b56afae0cabc19849d9a29c6178f7a574af2f333c7d3c",2018-12-20 13:24:02,2018-12-01,2018-12-16,"HS",0
"93","1","Belgium","Beef","Antwerp","3b7ea7b4d176e70846341c586572c0928034ba2206c6a8a9a0327c893c1cfa3d","PCR","Autopsy","9413b946860a0a76500b56afae0cabc19849d9a29c6178f7a574af2f333c7d3c",2018-12-20 13:24:02,2018-12-01,2018-12-16,"MB",0
"94","1","Belgium","Beef","Antwerp","3b7ea7b4d176e70846341c586572c0928034ba2206c6a8a9a0327c893c1cfa3d","PCR","Autopsy","9413b946860a0a76500b56afae0cabc19849d9a29c6178f7a574af2f333c7d3c",2018-12-20 13:24:02,2018-12-01,2018-12-16,"MH",0
