"","Lab_reference","Country","Breed","Province","Farm_ID","Diagnostic_test","Sample_type","Samplenumber","Date","Date_month","Date_week","Pathogen","Result"
"18","2","The Netherlands","Beef","Drenthe","2281b1095eeaa8e7ee2e05a0904a83b44be51cf3584e3a256182aa1b87f8c3b9","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2022-08-30,2022-08-01,2022-08-28,"MB",NA
"19","2","The Netherlands","Beef","Drenthe","2281b1095eeaa8e7ee2e05a0904a83b44be51cf3584e3a256182aa1b87f8c3b9","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2022-08-30,2022-08-01,2022-08-28,"BRSV",0
"20","2","The Netherlands","Beef","Drenthe","2281b1095eeaa8e7ee2e05a0904a83b44be51cf3584e3a256182aa1b87f8c3b9","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2022-08-30,2022-08-01,2022-08-28,"PI3",0
"21","2","The Netherlands","Beef","Drenthe","2281b1095eeaa8e7ee2e05a0904a83b44be51cf3584e3a256182aa1b87f8c3b9","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2022-08-30,2022-08-01,2022-08-28,"BCV",0
"22","2","The Netherlands","Beef","Drenthe","2281b1095eeaa8e7ee2e05a0904a83b44be51cf3584e3a256182aa1b87f8c3b9","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2019-11-15,2019-11-01,2019-11-10,"PM",NA
"23","2","The Netherlands","Beef","Drenthe","2281b1095eeaa8e7ee2e05a0904a83b44be51cf3584e3a256182aa1b87f8c3b9","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2019-11-15,2019-11-01,2019-11-10,"MH",NA
"24","2","The Netherlands","Beef","Drenthe","2281b1095eeaa8e7ee2e05a0904a83b44be51cf3584e3a256182aa1b87f8c3b9","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2019-11-15,2019-11-01,2019-11-10,"HS",NA
"25","2","The Netherlands","Beef","Drenthe","2281b1095eeaa8e7ee2e05a0904a83b44be51cf3584e3a256182aa1b87f8c3b9","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2019-11-15,2019-11-01,2019-11-10,"MB",NA
"26","2","The Netherlands","Beef","Drenthe","2281b1095eeaa8e7ee2e05a0904a83b44be51cf3584e3a256182aa1b87f8c3b9","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2019-11-15,2019-11-01,2019-11-10,"BRSV",0
"27","2","The Netherlands","Beef","Drenthe","2281b1095eeaa8e7ee2e05a0904a83b44be51cf3584e3a256182aa1b87f8c3b9","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2019-11-15,2019-11-01,2019-11-10,"PI3",1
"28","2","The Netherlands","Beef","Drenthe","2281b1095eeaa8e7ee2e05a0904a83b44be51cf3584e3a256182aa1b87f8c3b9","PCR","Autopsy","d4735e3a265e16eee03f59718b9b5d03019c07d8b6c51f90da3a666eec13ab35",2019-11-15,2019-11-01,2019-11-10,"BCV",1
"29","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-08-23,2023-08-01,2023-08-20,"PM",NA
"30","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-08-23,2023-08-01,2023-08-20,"MH",NA
"31","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-08-23,2023-08-01,2023-08-20,"HS",NA
"32","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-08-23,2023-08-01,2023-08-20,"MB",NA
"33","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-08-23,2023-08-01,2023-08-20,"BRSV",0
"34","2","The Netherlands","Beef","Drenthe","3cf1dc2271b5c527c97c8d141cd216ffaaa167f0b03f1e3bbbc1bb053024cd51","PCR","Autopsy","6b86b273ff34fce19d6b804eff5a3f5747ada4eaa22f1d49c01e52ddb7875b4b",2023-08-23,2023-08-01,2023-08-20,"PI3",0
